date,store_id,sku_id,category,region,price,promotion,holiday,units_sold,lead_time_days,forecast_units,absolute_error
2025-11-08,S03,SKU003,Personal Care,North,255.38,0,0,40,3,40.93,0.93
2025-11-09,S03,SKU003,Personal Care,North,254.77,0,0,40,5,40.24,0.24
2025-11-10,S03,SKU003,Personal Care,North,239.14,1,0,53,8,48.02,4.98
2025-11-11,S03,SKU003,Personal Care,North,258.12,0,0,35,9,36.68,1.68
2025-11-12,S03,SKU003,Personal Care,North,262.86,0,0,48,4,37.31,10.69
2025-11-13,S03,SKU003,Personal Care,North,259.38,0,0,36,5,37.9,1.9
2025-11-14,S03,SKU003,Personal Care,North,257.51,0,0,41,2,38.41,2.59
2025-11-15,S03,SKU003,Personal Care,North,258.72,0,0,45,4,42.0,3.0
2025-11-16,S03,SKU003,Personal Care,North,262.58,0,0,44,7,41.79,2.21
2025-11-17,S03,SKU003,Personal Care,North,238.94,1,0,44,4,49.73,5.73
2025-11-18,S03,SKU003,Personal Care,North,258.54,0,0,39,2,39.11,0.11
2025-11-19,S03,SKU003,Personal Care,North,239.62,1,0,47,6,50.79,3.79
2025-11-20,S03,SKU003,Personal Care,North,261.47,0,0,36,3,38.66,2.66
2025-11-21,S03,SKU003,Personal Care,North,258.95,0,0,45,3,39.8,5.2
2025-11-22,S03,SKU003,Personal Care,North,254.16,0,0,36,9,42.58,6.58
2025-11-23,S03,SKU003,Personal Care,North,253.2,0,0,47,8,42.13,4.87
2025-11-24,S03,SKU003,Personal Care,North,250.16,0,0,34,4,40.76,6.76
2025-11-25,S03,SKU003,Personal Care,North,235.5,1,0,45,5,49.81,4.81
2025-11-26,S03,SKU003,Personal Care,North,256.05,0,0,37,4,40.8,3.8
2025-11-27,S03,SKU003,Personal Care,North,249.26,0,0,31,9,39.35,8.35
2025-11-28,S03,SKU003,Personal Care,North,235.23,1,0,50,3,50.29,0.29
2025-11-29,S03,SKU003,Personal Care,North,263.93,0,0,36,8,43.06,7.06
2025-11-30,S03,SKU003,Personal Care,North,257.83,0,0,40,9,43.1,3.1
2025-12-01,S03,SKU003,Personal Care,North,259.5,0,0,33,3,39.42,6.42
2025-12-02,S03,SKU003,Personal Care,North,256.69,0,0,43,6,39.7,3.3
2025-12-03,S03,SKU003,Personal Care,North,258.78,0,0,34,2,40.32,6.32
2025-12-04,S03,SKU003,Personal Care,North,258.05,0,0,42,5,39.26,2.74
2025-12-05,S03,SKU003,Personal Care,North,261.21,0,0,35,3,40.08,5.08
2025-12-06,S03,SKU003,Personal Care,North,253.09,0,0,54,9,42.77,11.23
2025-12-07,S03,SKU003,Personal Care,North,254.05,0,0,44,8,43.25,0.75
2025-12-08,S03,SKU003,Personal Care,North,258.72,0,0,40,3,39.98,0.02
2025-12-09,S03,SKU003,Personal Care,North,251.9,0,0,39,7,41.0,2.0
2025-12-10,S03,SKU003,Personal Care,North,255.84,0,0,41,9,40.3,0.7
2025-12-11,S03,SKU003,Personal Care,North,258.85,0,0,38,6,40.42,2.42
2025-12-12,S03,SKU003,Personal Care,North,263.34,0,0,42,6,41.08,0.92
2025-12-13,S03,SKU003,Personal Care,North,240.02,1,0,57,6,56.95,0.05
2025-12-14,S03,SKU003,Personal Care,North,251.48,0,0,47,3,43.96,3.04
2025-12-15,S03,SKU003,Personal Care,North,259.72,0,0,36,9,40.74,4.74
2025-12-16,S03,SKU003,Personal Care,North,259.3,0,0,45,9,40.74,4.26
2025-12-17,S03,SKU003,Personal Care,North,235.91,1,0,53,8,53.53,0.53
2025-12-18,S03,SKU003,Personal Care,North,257.89,0,0,42,2,40.71,1.29
2025-12-19,S03,SKU003,Personal Care,North,259.17,0,0,40,7,42.05,2.05
2025-12-20,S03,SKU003,Personal Care,North,257.85,0,0,42,5,45.48,3.48
2025-12-21,S03,SKU003,Personal Care,North,258.02,0,0,42,4,44.79,2.79
2025-12-22,S03,SKU003,Personal Care,North,256.86,0,0,32,9,40.8,8.8
2025-12-23,S03,SKU003,Personal Care,North,256.98,0,0,45,4,41.45,3.55
2025-12-24,S03,SKU003,Personal Care,North,257.27,0,0,34,4,40.66,6.66
2025-12-25,S03,SKU003,Personal Care,North,263.25,0,1,50,2,47.38,2.62
2025-12-26,S03,SKU003,Personal Care,North,256.51,0,0,33,8,41.26,8.26
2025-12-27,S03,SKU003,Personal Care,North,255.91,0,0,56,2,43.33,12.67
2025-12-28,S03,SKU003,Personal Care,North,258.3,0,0,48,3,44.96,3.04
2025-12-29,S03,SKU003,Personal Care,North,256.43,0,0,55,6,41.21,13.79
2025-12-30,S03,SKU003,Personal Care,North,256.49,0,0,43,7,42.48,0.52
2025-12-31,S03,SKU003,Personal Care,North,256.62,0,0,36,9,41.98,5.98
2025-08-13,S03,SKU004,Household,North,291.52,0,0,49,3,51.75,2.75
2025-08-14,S03,SKU004,Household,North,302.76,0,0,69,9,51.65,17.35
2025-08-15,S03,SKU004,Household,North,264.26,1,1,81,7,73.48,7.52
2025-08-16,S03,SKU004,Household,North,293.31,0,0,59,3,57.01,1.99
2025-08-17,S03,SKU004,Household,North,292.31,0,0,54,7,56.11,2.11
2025-08-18,S03,SKU004,Household,North,297.36,0,0,52,9,52.02,0.02
2025-08-19,S03,SKU004,Household,North,287.58,0,0,48,5,51.35,3.35
2025-08-20,S03,SKU004,Household,North,298.12,0,0,49,4,51.02,2.02
2025-08-21,S03,SKU004,Household,North,293.43,0,0,49,9,50.86,1.86
2025-08-22,S03,SKU004,Household,North,295.36,0,0,53,9,50.29,2.71
2025-08-23,S03,SKU004,Household,North,287.28,0,0,57,7,53.55,3.45
2025-08-24,S03,SKU004,Household,North,280.9,0,0,53,9,53.69,0.69
2025-08-25,S03,SKU004,Household,North,289.75,0,0,54,8,50.01,3.99
2025-08-26,S03,SKU004,Household,North,285.57,0,0,46,9,50.01,4.01
2025-08-27,S03,SKU004,Household,North,287.41,0,0,56,3,49.86,6.14
2025-08-28,S03,SKU004,Household,North,282.03,0,0,44,9,50.88,6.88
2025-08-29,S03,SKU004,Household,North,288.37,0,0,52,2,49.85,2.15
2025-08-30,S03,SKU004,Household,North,286.71,0,0,57,3,53.95,3.05
2025-08-31,S03,SKU004,Household,North,295.38,0,0,60,6,53.95,6.05
2025-09-01,S03,SKU004,Household,North,293.91,0,0,52,3,50.8,1.2
2025-09-02,S03,SKU004,Household,North,296.33,0,0,50,3,50.08,0.08
2025-09-03,S03,SKU004,Household,North,265.77,1,0,69,9,66.6,2.4
2025-09-04,S03,SKU004,Household,North,298.99,0,0,49,9,49.48,0.48
2025-09-05,S03,SKU004,Household,North,286.45,0,0,42,7,50.36,8.36
2025-09-06,S03,SKU004,Household,North,288.11,0,0,50,9,53.58,3.58
2025-09-07,S03,SKU004,Household,North,266.86,1,0,71,3,70.35,0.65
2025-09-08,S03,SKU004,Household,North,290.86,0,0,44,2,49.97,5.97
2025-09-09,S03,SKU004,Household,North,289.14,0,0,51,8,49.78,1.22
2025-09-10,S03,SKU004,Household,North,295.99,0,0,46,5,49.72,3.72
2025-09-11,S03,SKU004,Household,North,295.05,0,0,60,7,49.93,10.07
2025-09-12,S03,SKU004,Household,North,285.41,0,0,52,3,49.34,2.66
2025-09-13,S03,SKU004,Household,North,295.2,0,0,54,2,52.83,1.17
2025-09-14,S03,SKU004,Household,North,296.61,0,0,55,8,51.62,3.38
2025-09-15,S03,SKU004,Household,North,289.19,0,0,50,9,48.6,1.4
2025-09-16,S03,SKU004,Household,North,286.36,0,0,52,5,49.19,2.81
2025-09-17,S03,SKU004,Household,North,291.05,0,0,40,6,49.11,9.11
2025-09-18,S03,SKU004,Household,North,285.82,0,0,48,2,48.43,0.43
2025-09-19,S03,SKU004,Household,North,287.71,0,0,42,3,48.57,6.57
2025-09-20,S03,SKU004,Household,North,296.37,0,0,48,4,52.48,4.48
2025-09-21,S03,SKU004,Household,North,294.56,0,0,57,3,52.39,4.61
2025-09-22,S03,SKU004,Household,North,290.33,0,0,48,6,48.28,0.28
2025-09-23,S03,SKU004,Household,North,298.36,0,0,64,7,48.11,15.89
2025-09-24,S03,SKU004,Household,North,290.41,0,0,46,5,48.23,2.23
2025-09-25,S03,SKU004,Household,North,290.78,0,0,51,9,48.38,2.62
2025-09-26,S03,SKU004,Household,North,261.93,1,0,61,6,66.11,5.11
2025-09-27,S03,SKU004,Household,North,293.73,0,0,43,3,52.96,9.96
2025-09-28,S03,SKU004,Household,North,291.87,0,0,48,7,52.75,4.75
2025-09-29,S03,SKU004,Household,North,284.31,0,0,54,5,48.07,5.93
2025-09-30,S03,SKU004,Household,North,290.94,0,0,57,9,48.3,8.7
2025-10-01,S03,SKU004,Household,North,291.97,0,0,53,7,48.8,4.2
2025-10-02,S03,SKU004,Household,North,289.76,0,1,56,4,57.16,1.16
2025-10-03,S03,SKU004,Household,North,291.96,0,0,50,5,48.21,1.79
2025-10-04,S03,SKU004,Household,North,293.67,0,0,53,4,52.82,0.18
2025-10-05,S03,SKU004,Household,North,289.8,0,0,58,8,53.1,4.9
2025-10-06,S03,SKU004,Household,North,299.39,0,0,49,5,48.24,0.76
2025-10-07,S03,SKU004,Household,North,264.56,1,0,68,3,64.76,3.24
2025-10-08,S03,SKU004,Household,North,294.52,0,0,51,8,48.62,2.38
2025-10-09,S03,SKU004,Household,North,295.05,0,0,51,7,49.37,1.63
2025-10-10,S03,SKU004,Household,North,290.2,0,0,49,5,49.07,0.07
2025-10-11,S03,SKU004,Household,North,290.31,0,0,46,7,52.87,6.87
2025-10-12,S03,SKU004,Household,North,282.86,0,0,52,4,53.49,1.49
2025-10-13,S03,SKU004,Household,North,303.49,0,0,48,9,49.52,1.52
2025-10-14,S03,SKU004,Household,North,281.16,0,0,55,2,48.65,6.35
2025-10-15,S03,SKU004,Household,North,292.79,0,0,42,4,49.03,7.03
2025-10-16,S03,SKU004,Household,North,289.75,0,0,50,8,49.47,0.53
2025-10-17,S03,SKU004,Household,North,258.09,1,0,70,2,65.59,4.41
2025-10-18,S03,SKU004,Household,North,261.5,1,0,69,5,70.75,1.75
2025-10-19,S03,SKU004,Household,North,286.23,0,0,57,3,54.49,2.51
2025-10-20,S03,SKU004,Household,North,295.96,0,0,47,3,50.72,3.72
2025-10-21,S03,SKU004,Household,North,290.63,0,0,56,4,50.78,5.22
2025-10-22,S03,SKU004,Household,North,286.98,0,0,62,9,50.18,11.82
2025-10-23,S03,SKU004,Household,North,293.18,0,0,48,6,51.29,3.29
2025-10-24,S03,SKU004,Household,North,269.85,1,0,71,9,67.56,3.44
2025-10-25,S03,SKU004,Household,North,291.25,0,0,58,3,54.74,3.26
2025-10-26,S03,SKU004,Household,North,291.49,0,0,62,4,56.37,5.63
2025-10-27,S03,SKU004,Household,North,289.79,0,0,46,2,53.28,7.28
2025-10-28,S03,SKU004,Household,North,283.79,0,0,50,9,53.07,3.07
2025-10-29,S03,SKU004,Household,North,288.57,0,0,48,5,52.89,4.89
2025-10-30,S03,SKU004,Household,North,291.32,0,0,56,2,51.84,4.16
2025-10-31,S03,SKU004,Household,North,267.82,1,0,66,8,68.43,2.43
2025-11-01,S03,SKU004,Household,North,290.89,0,0,57,5,56.93,0.07
2025-11-02,S03,SKU004,Household,North,288.33,0,0,55,4,56.73,1.73
2025-11-03,S03,SKU004,Household,North,276.53,1,0,68,7,69.88,1.88
2025-11-04,S03,SKU004,Household,North,266.72,1,0,71,3,69.99,1.01
2025-11-05,S03,SKU004,Household,North,297.17,0,0,52,5,54.07,2.07
2025-11-06,S03,SKU004,Household,North,291.63,0,0,49,8,54.66,5.66
2025-11-07,S03,SKU004,Household,North,297.03,0,0,49,5,53.88,4.88
2025-11-08,S03,SKU004,Household,North,280.92,0,0,53,6,58.77,5.77
2025-11-09,S03,SKU004,Household,North,298.04,0,0,56,8,59.13,3.13
2025-11-10,S03,SKU004,Household,North,295.1,0,0,53,3,55.09,2.09
2025-11-11,S03,SKU004,Household,North,298.21,0,0,59,6,54.14,4.86
2025-11-12,S03,SKU004,Household,North,293.98,0,0,50,4,55.37,5.37
2025-11-13,S03,SKU004,Household,North,289.96,0,0,48,4,55.71,7.71
2025-11-14,S03,SKU004,Household,North,294.22,0,0,46,5,55.48,9.48
2025-11-15,S03,SKU004,Household,North,290.56,0,0,66,6,58.29,7.71
2025-11-16,S03,SKU004,Household,North,296.87,0,0,57,2,58.61,1.61
2025-11-17,S03,SKU004,Household,North,301.29,0,0,49,9,54.3,5.3
2025-11-18,S03,SKU004,Household,North,294.18,0,0,47,6,54.99,7.99
2025-11-19,S03,SKU004,Household,North,259.3,1,0,67,6,69.82,2.82
2025-11-20,S03,SKU004,Household,North,288.2,0,0,52,4,54.07,2.07
2025-11-21,S03,SKU004,Household,North,293.71,0,0,55,5,54.23,0.77
2025-11-22,S03,SKU004,Household,North,289.63,0,0,61,3,58.14,2.86
2025-11-23,S03,SKU004,Household,North,293.0,0,0,58,6,58.84,0.84
2025-11-24,S03,SKU004,Household,North,291.93,0,0,55,8,54.11,0.89
2025-11-25,S03,SKU004,Household,North,264.31,1,0,71,8,71.27,0.27
2025-11-26,S03,SKU004,Household,North,291.75,0,0,49,7,55.09,6.09
2025-11-27,S03,SKU004,Household,North,292.24,0,0,59,7,56.07,2.93
2025-11-28,S03,SKU004,Household,North,285.75,0,0,50,3,55.8,5.8
2025-11-29,S03,SKU004,Household,North,266.26,1,0,79,9,77.61,1.39
2025-11-30,S03,SKU004,Household,North,285.07,0,0,63,9,59.89,3.11
2025-12-01,S03,SKU004,Household,North,298.27,0,0,53,7,56.48,3.48
2025-12-02,S03,SKU004,Household,North,290.28,0,0,49,2,54.41,5.41
2025-12-03,S03,SKU004,Household,North,285.66,0,0,60,7,55.68,4.32
2025-12-04,S03,SKU004,Household,North,287.49,0,0,55,2,55.51,0.51
2025-12-05,S03,SKU004,Household,North,289.04,0,0,53,4,55.83,2.83
2025-12-06,S03,SKU004,Household,North,286.58,0,0,58,7,58.58,0.58
2025-12-07,S03,SKU004,Household,North,290.24,0,0,68,5,59.82,8.18
2025-12-08,S03,SKU004,Household,North,291.89,0,0,58,9,56.45,1.55
2025-12-09,S03,SKU004,Household,North,290.33,0,0,63,3,57.16,5.84
2025-12-10,S03,SKU004,Household,North,289.47,0,0,55,4,56.65,1.65
2025-12-11,S03,SKU004,Household,North,291.78,0,0,61,4,56.8,4.2
2025-12-12,S03,SKU004,Household,North,287.03,0,0,46,2,57.33,11.33
2025-12-13,S03,SKU004,Household,North,286.49,0,0,61,6,62.43,1.43
2025-12-14,S03,SKU004,Household,North,286.87,0,0,68,5,61.85,6.15
2025-12-15,S03,SKU004,Household,North,285.9,0,0,59,7,57.3,1.7
2025-12-16,S03,SKU004,Household,North,291.8,0,0,55,8,56.93,1.93
2025-12-17,S03,SKU004,Household,North,282.03,0,0,60,6,58.24,1.76
2025-12-18,S03,SKU004,Household,North,290.95,0,0,50,4,57.93,7.93
2025-12-19,S03,SKU004,Household,North,295.05,0,0,53,6,58.26,5.26
2025-12-20,S03,SKU004,Household,North,291.03,0,0,64,7,62.34,1.66
2025-12-21,S03,SKU004,Household,North,290.27,0,0,64,2,62.67,1.33
2025-12-22,S03,SKU004,Household,North,289.13,0,0,57,9,58.36,1.36
2025-12-23,S03,SKU004,Household,North,285.25,0,0,60,3,58.45,1.55
2025-12-24,S03,SKU004,Household,North,305.98,0,0,55,8,58.26,3.26
2025-12-25,S03,SKU004,Household,North,290.89,0,1,72,7,67.5,4.5
2025-12-26,S03,SKU004,Household,North,268.89,1,0,75,9,72.42,2.58
2025-12-27,S03,SKU004,Household,North,289.09,0,0,64,6,63.19,0.81
2025-12-28,S03,SKU004,Household,North,300.05,0,0,70,7,64.05,5.95
2025-12-29,S03,SKU004,Household,North,287.41,0,0,56,8,59.26,3.26
2025-12-30,S03,SKU004,Household,North,290.54,0,0,60,5,59.18,0.82
2025-12-31,S03,SKU004,Household,North,292.88,0,0,62,4,59.69,2.31
2025-08-13,S03,SKU005,Beverages,North,245.33,0,0,60,9,58.55,1.45
2025-08-14,S03,SKU005,Beverages,North,215.43,1,0,81,8,76.69,4.31
2025-08-15,S03,SKU005,Beverages,North,241.35,0,1,72,6,69.14,2.86
2025-08-16,S03,SKU005,Beverages,North,238.57,0,0,68,7,64.69,3.31
2025-08-17,S03,SKU005,Beverages,North,239.9,0,0,59,7,65.12,6.12
2025-08-18,S03,SKU005,Beverages,North,216.82,1,0,76,2,77.78,1.78
2025-08-19,S03,SKU005,Beverages,North,215.46,1,0,75,8,78.83,3.83
2025-08-20,S03,SKU005,Beverages,North,244.2,0,0,53,2,60.17,7.17
2025-08-21,S03,SKU005,Beverages,North,242.97,0,0,69,9,59.75,9.25
2025-08-22,S03,SKU005,Beverages,North,236.62,0,0,66,8,59.97,6.03
2025-08-23,S03,SKU005,Beverages,North,239.13,0,0,59,4,64.58,5.58
2025-08-24,S03,SKU005,Beverages,North,240.74,0,0,64,7,63.79,0.21
2025-08-25,S03,SKU005,Beverages,North,241.88,0,0,58,4,58.95,0.95
2025-08-26,S03,SKU005,Beverages,North,238.3,0,0,61,9,58.63,2.37
2025-08-27,S03,SKU005,Beverages,North,239.11,0,0,60,6,57.04,2.96
2025-08-28,S03,SKU005,Beverages,North,241.13,0,0,66,7,57.8,8.2
2025-08-29,S03,SKU005,Beverages,North,236.18,0,0,67,8,57.42,9.58
2025-08-30,S03,SKU005,Beverages,North,239.54,0,0,59,7,62.77,3.77
2025-08-31,S03,SKU005,Beverages,North,234.22,0,0,63,3,62.1,0.9
2025-09-01,S03,SKU005,Beverages,North,240.41,0,0,54,2,57.37,3.37
2025-09-02,S03,SKU005,Beverages,North,237.83,0,0,59,9,56.73,2.27
2025-09-03,S03,SKU005,Beverages,North,243.28,0,0,57,4,57.45,0.45
2025-09-04,S03,SKU005,Beverages,North,235.28,0,0,59,5,57.5,1.5
2025-09-05,S03,SKU005,Beverages,North,224.26,1,0,89,5,76.06,12.94
2025-09-06,S03,SKU005,Beverages,North,240.68,0,0,66,5,61.11,4.89
2025-09-07,S03,SKU005,Beverages,North,236.68,0,0,64,3,62.95,1.05
2025-09-08,S03,SKU005,Beverages,North,226.27,1,0,80,5,76.82,3.18
2025-09-09,S03,SKU005,Beverages,North,241.6,0,0,59,3,60.67,1.67
2025-09-10,S03,SKU005,Beverages,North,235.56,0,0,61,3,58.97,2.03
2025-09-11,S03,SKU005,Beverages,North,242.19,0,0,67,2,59.61,7.39
2025-09-12,S03,SKU005,Beverages,North,241.96,0,0,53,7,59.32,6.32
2025-09-13,S03,SKU005,Beverages,North,243.07,0,0,53,6,62.38,9.38
2025-09-14,S03,SKU005,Beverages,North,245.17,0,0,68,3,62.62,5.38
2025-09-15,S03,SKU005,Beverages,North,240.98,0,0,71,3,58.11,12.89
2025-09-16,S03,SKU005,Beverages,North,241.47,0,0,56,5,58.34,2.34
2025-09-17,S03,SKU005,Beverages,North,240.72,0,0,61,8,57.4,3.6
2025-09-18,S03,SKU005,Beverages,North,244.37,0,0,65,7,58.12,6.88
2025-09-19,S03,SKU005,Beverages,North,242.98,0,0,62,4,57.86,4.14
2025-09-20,S03,SKU005,Beverages,North,239.19,0,0,64,7,62.01,1.99
2025-09-21,S03,SKU005,Beverages,North,240.19,0,0,72,8,62.64,9.36
2025-09-22,S03,SKU005,Beverages,North,240.5,0,0,59,4,58.26,0.74
2025-09-23,S03,SKU005,Beverages,North,243.96,0,0,55,4,58.06,3.06
2025-09-24,S03,SKU005,Beverages,North,237.0,0,0,66,5,58.14,7.86
2025-09-25,S03,SKU005,Beverages,North,242.68,0,0,61,3,58.84,2.16
2025-09-26,S03,SKU005,Beverages,North,240.86,0,0,64,7,58.45,5.55
2025-09-27,S03,SKU005,Beverages,North,246.89,0,0,65,5,62.22,2.78
2025-09-28,S03,SKU005,Beverages,North,239.44,0,0,58,9,63.17,5.17
2025-09-29,S03,SKU005,Beverages,North,239.92,0,0,61,3,57.56,3.44
2025-09-30,S03,SKU005,Beverages,North,219.65,1,0,78,6,76.72,1.28
2025-10-01,S03,SKU005,Beverages,North,242.08,0,0,65,4,59.38,5.62
2025-10-02,S03,SKU005,Beverages,North,234.08,0,1,65,8,70.37,5.37
2025-10-03,S03,SKU005,Beverages,North,234.61,0,0,60,6,59.64,0.36
2025-10-04,S03,SKU005,Beverages,North,242.34,0,0,69,8,64.1,4.9
2025-10-05,S03,SKU005,Beverages,North,222.59,1,0,87,6,84.77,2.23
2025-10-06,S03,SKU005,Beverages,North,239.3,0,0,52,7,58.88,6.88
2025-10-07,S03,SKU005,Beverages,North,246.06,0,0,55,5,58.65,3.65
2025-10-08,S03,SKU005,Beverages,North,234.92,0,0,66,5,59.08,6.92
2025-10-09,S03,SKU005,Beverages,North,243.91,0,0,50,4,59.89,9.89
2025-10-10,S03,SKU005,Beverages,North,238.34,0,0,54,4,58.89,4.89
2025-10-11,S03,SKU005,Beverages,North,240.69,0,0,63,4,62.82,0.18
2025-10-12,S03,SKU005,Beverages,North,238.19,0,0,70,2,63.62,6.38
2025-10-13,S03,SKU005,Beverages,North,240.74,0,0,58,3,59.07,1.07
2025-10-14,S03,SKU005,Beverages,North,220.47,1,0,79,5,77.6,1.4
2025-10-15,S03,SKU005,Beverages,North,240.02,0,0,61,2,59.27,1.73
2025-10-16,S03,SKU005,Beverages,North,241.99,0,0,40,4,59.03,19.03
2025-10-17,S03,SKU005,Beverages,North,242.38,0,0,66,6,60.4,5.6
2025-10-18,S03,SKU005,Beverages,North,237.14,0,0,66,3,63.84,2.16
2025-10-19,S03,SKU005,Beverages,North,219.91,1,0,84,4,83.88,0.12
2025-10-20,S03,SKU005,Beverages,North,245.83,0,0,58,4,59.31,1.31
2025-10-21,S03,SKU005,Beverages,North,240.2,0,0,72,9,59.62,12.38
2025-10-22,S03,SKU005,Beverages,North,222.69,1,0,76,6,78.97,2.97
2025-10-23,S03,SKU005,Beverages,North,240.86,0,0,54,2,58.27,4.27
2025-10-24,S03,SKU005,Beverages,North,244.0,0,0,63,4,59.37,3.63
2025-10-25,S03,SKU005,Beverages,North,237.14,0,0,73,2,65.3,7.7
2025-10-26,S03,SKU005,Beverages,North,241.7,0,0,61,6,65.24,4.24
2025-10-27,S03,SKU005,Beverages,North,238.14,0,0,68,3,60.64,7.36
2025-10-28,S03,SKU005,Beverages,North,237.38,0,0,68,4,61.98,6.02
2025-10-29,S03,SKU005,Beverages,North,233.68,0,0,64,7,61.09,2.91
2025-10-30,S03,SKU005,Beverages,North,238.82,0,0,59,2,58.4,0.6
2025-10-31,S03,SKU005,Beverages,North,242.11,0,0,63,4,60.88,2.12
2025-11-01,S03,SKU005,Beverages,North,236.58,0,0,60,3,66.82,6.82
2025-11-02,S03,SKU005,Beverages,North,242.93,0,0,65,5,65.34,0.34
2025-11-03,S03,SKU005,Beverages,North,245.79,0,0,71,6,60.46,10.54
2025-11-04,S03,SKU005,Beverages,North,233.81,0,0,57,4,60.94,3.94
2025-11-05,S03,SKU005,Beverages,North,242.62,0,0,58,6,61.21,3.21
2025-11-06,S03,SKU005,Beverages,North,242.72,0,0,62,4,60.88,1.12
2025-11-07,S03,SKU005,Beverages,North,240.92,0,0,65,2,61.56,3.44
2025-11-08,S03,SKU005,Beverages,North,221.78,1,0,79,8,85.56,6.56
2025-11-09,S03,SKU005,Beverages,North,240.57,0,0,67,9,67.15,0.15
2025-11-10,S03,SKU005,Beverages,North,239.38,0,0,51,6,63.3,12.3
2025-11-11,S03,SKU005,Beverages,North,220.13,1,0,85,7,79.0,6.0
2025-11-12,S03,SKU005,Beverages,North,239.69,0,0,54,2,62.94,8.94
2025-11-13,S03,SKU005,Beverages,North,240.25,0,0,56,9,61.89,5.89
2025-11-14,S03,SKU005,Beverages,North,236.71,0,0,66,3,63.57,2.43
2025-11-15,S03,SKU005,Beverages,North,237.86,0,0,60,5,67.21,7.21
2025-11-16,S03,SKU005,Beverages,North,240.14,0,0,73,8,67.85,5.15
2025-11-17,S03,SKU005,Beverages,North,240.26,0,0,59,8,62.79,3.79
2025-11-18,S03,SKU005,Beverages,North,236.59,0,0,59,8,61.81,2.81
2025-11-19,S03,SKU005,Beverages,North,235.85,0,0,61,7,62.24,1.24
2025-11-20,S03,SKU005,Beverages,North,233.87,0,0,64,8,62.46,1.54
2025-11-21,S03,SKU005,Beverages,North,236.76,0,0,64,8,62.59,1.41
2025-11-22,S03,SKU005,Beverages,North,233.61,0,0,74,5,67.34,6.66
2025-11-23,S03,SKU005,Beverages,North,216.95,1,0,92,5,86.61,5.39
2025-11-24,S03,SKU005,Beverages,North,240.54,0,0,56,7,62.67,6.67
2025-11-25,S03,SKU005,Beverages,North,222.91,1,0,95,7,77.94,17.06
2025-11-26,S03,SKU005,Beverages,North,240.19,0,0,56,9,62.48,6.48
2025-11-27,S03,SKU005,Beverages,North,217.9,1,0,91,2,81.72,9.28
2025-11-28,S03,SKU005,Beverages,North,240.69,0,0,62,7,65.42,3.42
2025-11-29,S03,SKU005,Beverages,North,237.28,0,0,67,3,70.41,3.41
2025-11-30,S03,SKU005,Beverages,North,246.99,0,0,68,5,71.77,3.77
2025-12-01,S03,SKU005,Beverages,North,237.59,0,0,72,2,65.58,6.42
2025-12-02,S03,SKU005,Beverages,North,217.77,1,0,82,9,85.34,3.34
2025-12-03,S03,SKU005,Beverages,North,241.72,0,0,64,5,65.8,1.8
2025-12-04,S03,SKU005,Beverages,North,244.26,0,0,64,3,66.27,2.27
2025-12-05,S03,SKU005,Beverages,North,240.89,0,0,67,5,66.27,0.73
2025-12-06,S03,SKU005,Beverages,North,241.47,0,0,72,4,71.71,0.29
2025-12-07,S03,SKU005,Beverages,North,236.87,0,0,79,4,71.53,7.47
2025-12-08,S03,SKU005,Beverages,North,240.73,0,0,70,5,65.07,4.93
2025-12-09,S03,SKU005,Beverages,North,241.87,0,0,72,8,66.03,5.97
2025-12-10,S03,SKU005,Beverages,North,233.76,0,0,72,3,66.6,5.4
2025-12-11,S03,SKU005,Beverages,North,234.46,0,0,71,6,66.47,4.53
2025-12-12,S03,SKU005,Beverages,North,236.2,0,0,65,4,67.66,2.66
2025-12-13,S03,SKU005,Beverages,North,233.86,0,0,84,7,72.28,11.72
2025-12-14,S03,SKU005,Beverages,North,245.3,0,0,79,5,74.41,4.59
2025-12-15,S03,SKU005,Beverages,North,236.69,0,0,61,9,69.15,8.15
2025-12-16,S03,SKU005,Beverages,North,246.04,0,0,69,7,68.91,0.09
2025-12-17,S03,SKU005,Beverages,North,236.4,0,0,79,2,69.57,9.43
2025-12-18,S03,SKU005,Beverages,North,237.01,0,0,75,9,70.51,4.49
2025-12-19,S03,SKU005,Beverages,North,236.79,0,0,72,3,70.89,1.11
2025-12-20,S03,SKU005,Beverages,North,242.09,0,0,81,5,75.77,5.23
2025-12-21,S03,SKU005,Beverages,North,245.82,0,0,75,6,75.74,0.74
2025-12-22,S03,SKU005,Beverages,North,238.98,0,0,74,7,70.86,3.14
2025-12-23,S03,SKU005,Beverages,North,216.02,1,0,100,3,91.46,8.54
2025-12-24,S03,SKU005,Beverages,North,244.87,0,0,65,2,71.72,6.72
2025-12-25,S03,SKU005,Beverages,North,236.43,0,1,85,9,82.08,2.92
2025-12-26,S03,SKU005,Beverages,North,242.31,0,0,68,5,72.82,4.82
2025-12-27,S03,SKU005,Beverages,North,241.22,0,0,81,2,78.05,2.95
2025-12-28,S03,SKU005,Beverages,North,218.95,1,0,100,8,99.83,0.17
2025-12-29,S03,SKU005,Beverages,North,220.04,1,0,96,6,92.67,3.33
2025-12-30,S03,SKU005,Beverages,North,239.75,0,0,73,5,72.62,0.38
2025-12-31,S03,SKU005,Beverages,North,240.57,0,0,75,8,73.92,1.08
2025-08-13,S03,SKU006,Snacks,North,317.32,0,0,39,3,40.45,1.45
